timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1546056236077,8514,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-5,,false,,384694,12284,10,10,null,40,2799,4020
1546056245480,2014,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-7,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2014
1546056245542,2020,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-3,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2020
1546056245716,2006,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-8,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2006
1546056247003,783,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-10,text,false,,307392,6452,10,10,http://localhost:33143/Portfolio/shareperchase,45,0,2
1546056247003,45,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-10,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,45,0,2
1546056247048,17,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-10,text,true,,3197,552,10,10,http://localhost:33143/Portfolio/shareperchase,17,0,0
1546056247070,42,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-10,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,36,0,6
1546056247070,15,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-10,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,15,0,0
1546056247070,16,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-10,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,14,0,2
1546056247071,17,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-10,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,17,0,2
1546056247073,11,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-10,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,11,0,1
1546056247074,712,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-10,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,478,0,322
1546056247086,9,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-10,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,9,0,2
1546056247086,9,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-10,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,9,0,3
1546056247087,43,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-10,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,22,0,2
1546056247393,782,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-5,text,false,,307393,6452,10,10,http://localhost:33143/Portfolio/shareperchase,34,0,2
1546056247393,34,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-5,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,34,0,2
1546056247427,16,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-5,text,true,,3198,552,10,10,http://localhost:33143/Portfolio/shareperchase,15,0,0
1546056247449,38,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-5,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,33,0,2
1546056247449,12,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-5,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,12,0,2
1546056247449,18,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-5,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,17,0,3
1546056247449,10,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-5,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,9,0,0
1546056247449,19,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-5,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,19,0,4
1546056247449,726,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-5,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,484,0,325
1546056247459,15,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-5,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,15,0,2
1546056247462,11,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-5,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,10,0,2
1546056247468,42,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-5,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,21,0,2
1546056248019,160,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-10,text,false,,66179,5365,10,10,http://localhost:33143/Portfolio/shareperchase,5,0,0
1546056248019,5,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-10,text,true,,3199,471,10,10,http://localhost:33143/Portfolio/shareperchase,5,0,0
1546056248025,3,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-10,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056248026,5,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-10,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056248026,8,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-10,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056248026,10,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-10,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056248026,13,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-10,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056248026,153,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-10,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056248029,12,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-10,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,0
1546056248032,13,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-10,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,13,0,0
1546056248034,21,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-10,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,13,0,0
1546056248408,276,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-5,text,false,,66178,5365,10,10,http://localhost:33143/Portfolio/shareperchase,14,0,0
1546056248408,15,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-5,text,true,,3198,471,10,10,http://localhost:33143/Portfolio/shareperchase,14,0,0
1546056248426,18,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-5,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056248426,8,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-5,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056248426,10,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-5,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056248427,21,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-5,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056248427,12,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-5,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056248427,257,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-5,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056248435,21,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-5,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,2
1546056248436,25,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-5,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,25,0,2
1546056248439,40,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-5,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,27,0,2
1546056247043,2007,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-9,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2007
1546056248148,2005,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-4,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2005
1546056248219,2005,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-10,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2005
1546056248247,2005,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-2,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2005
1546056248352,2007,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-1,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2007
1546056250627,13,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-4,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,13,0,3
1546056243246,4596,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-4,,false,,384692,12284,10,10,null,62,2800,4025
1546056248725,2007,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort?transport=webSockets&connectionToken=AQAAANCMnd8BFdERjHoAwE%2FCl%2BsBAAAAxjzWcLo0lUGw9PxkRdhOIgAAAAACAAAAAAAQZgAAAAEAACAAAADdX51EVy%2Bmxnxmge%2F2HSgVP1uGx7Tm67CHspnm%2FVtDxgAAAAAOgAAAAAIAACAAAAAX0FyER3%2BcujfmXOMYoG4v1yymndebhDUk7DsArXD69zAAAACJV%2F1yxzf25jG8B6UpIgw2wW4OzTBtIn0di3NmUrlyskldkmRnvnvQQ4hdQflQEZlAAAAAcMrFVaX2we85LDNaD%2FrDQ3c2m%2BXnEAIM%2BgnX0q%2F%2FFf%2BY5gFSZT783cXfKoUC%2F4ltVUG%2BHEQs7BZO5tZCOF1NJw%3D%3D&requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2FinvestmentAccount&browserName=Chrome,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-5,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/abort,0,0,2006
1546056250728,33,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-2,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,33,0,3
1546056242840,5122,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-2,,false,,384694,12284,10,10,null,80,2800,4015
1546056250832,5,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,404,Not Found,Thread Group 1-1,text,false,,5638,467,10,10,http://localhost:33143/__browserLink/requestData/ece11d5679c341f5a9ba4d251bb88fd6,5,0,0
1546056243359,4683,Test,,"Number of samples in transaction : 5, number of failing samples : 5",Thread Group 1-1,,false,,384694,12284,10,10,null,88,2795,4026
1546056249071,2004,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:35852 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 1-6,text,false,,2742,0,10,10,http://localhost:35852/fb20eca1c46d47b7ab0ec7ce96520416/arterySignalR/negotiate?requestUrl=http%3A%2F%2Flocalhost%3A33143%2FPortfolio%2Fshareperchase&browserName=Chrome&clientProtocol=1.3&_=1546002180669,0,0,2004
1546056250646,445,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-4,text,false,,307394,6452,10,10,http://localhost:33143/Portfolio/shareperchase,33,0,3
1546056250646,33,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-4,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,33,0,3
1546056250680,30,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-4,text,true,,3199,552,10,10,http://localhost:33143/Portfolio/shareperchase,30,0,0
1546056250719,56,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-4,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,53,0,4
1546056250719,14,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-4,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,14,0,0
1546056250719,52,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-4,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,51,0,2
1546056250720,57,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-4,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,57,0,2
1546056250720,36,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-4,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,36,0,3
1546056250721,370,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-4,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,248,0,168
1546056250734,28,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-4,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,27,0,2
1546056250757,23,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-4,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,23,0,2
1546056250769,26,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-4,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,14,0,1
1546056251326,103,http://localhost:33143/Portfolio/shareperchase,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-4,text,false,,66179,5365,10,10,http://localhost:33143/Portfolio/shareperchase,16,0,0
1546056251326,16,http://localhost:33143/Portfolio/shareperchase-0,200,OK,Thread Group 1-4,text,true,,3199,471,10,10,http://localhost:33143/Portfolio/shareperchase,16,0,0
1546056251347,13,http://localhost:33143/Portfolio/shareperchase-1,304,Not Modified,Thread Group 1-4,,true,,339,548,10,10,http://localhost:33143/css/bootstrap.css,0,0,0
1546056251347,17,http://localhost:33143/Portfolio/shareperchase-2,304,Not Modified,Thread Group 1-4,,true,,346,553,10,10,http://localhost:33143/css/modern-business.css,0,0,0
1546056251347,6,http://localhost:33143/Portfolio/shareperchase-3,304,Not Modified,Thread Group 1-4,,true,,356,560,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,0,0,0
1546056251348,6,http://localhost:33143/Portfolio/shareperchase-4,304,Not Modified,Thread Group 1-4,,true,,360,562,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,0,0,0
1546056251348,11,http://localhost:33143/Portfolio/shareperchase-5,304,Not Modified,Thread Group 1-4,,true,,376,574,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,0,0,0
1546056251348,81,http://localhost:33143/Portfolio/shareperchase-6,304,Not Modified,Thread Group 1-4,,true,,170,539,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0
1546056251354,17,http://localhost:33143/Portfolio/shareperchase-7,304,Not Modified,Thread Group 1-4,,true,,340,547,10,10,http://localhost:33143/js/bootstrap.js,0,0,3
1546056251355,15,http://localhost:33143/Portfolio/shareperchase-8,404,Not Found,Thread Group 1-4,text,false,,5404,469,10,10,http://localhost:33143/js/modern-business.js,15,0,2
1546056251360,45,http://localhost:33143/Portfolio/shareperchase-9,200,OK,Thread Group 1-4,text,true,,55289,542,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,24,0,0
1546056250765,672,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-2,text,false,,307392,6452,10,10,http://localhost:33143/Portfolio/shareperchase,59,0,3
1546056250765,59,http://localhost:33143/Portfolio/Investmentpick-0,302,Found,Thread Group 1-2,text,true,,925,878,10,10,http://localhost:33143/Portfolio/Investmentpick,59,0,3
1546056250824,5,http://localhost:33143/Portfolio/Investmentpick-1,200,OK,Thread Group 1-2,text,true,,3197,552,10,10,http://localhost:33143/Portfolio/shareperchase,5,0,0
1546056250831,10,http://localhost:33143/Portfolio/Investmentpick-2,200,OK,Thread Group 1-2,text,true,,28148,546,10,10,http://localhost:33143/css/bootstrap.css,9,0,1
1546056250831,3,http://localhost:33143/Portfolio/Investmentpick-3,200,OK,Thread Group 1-2,text,true,,1521,552,10,10,http://localhost:33143/css/modern-business.css,3,0,0
1546056250831,3,http://localhost:33143/Portfolio/Investmentpick-4,200,OK,Thread Group 1-2,text,true,,94593,557,10,10,http://localhost:33143/Scripts/jquery-1.10.2.min.js,3,0,0
1546056250831,7,http://localhost:33143/Portfolio/Investmentpick-5,200,OK,Thread Group 1-2,text,true,,22319,559,10,10,http://localhost:33143/Scripts/jquery.validate.min.js,7,0,1
1546056250831,4,http://localhost:33143/Portfolio/Investmentpick-6,200,OK,Thread Group 1-2,text,true,,6172,571,10,10,http://localhost:33143/Scripts/jquery.validate.unobtrusive.min.js,4,0,1
1546056250831,606,http://localhost:33143/Portfolio/Investmentpick-7,200,OK,Thread Group 1-2,text,true,,34129,570,10,10,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,257,0,172
1546056250835,10,http://localhost:33143/Portfolio/Investmentpick-8,200,OK,Thread Group 1-2,text,true,,55695,544,10,10,http://localhost:33143/js/bootstrap.js,10,0,0
1546056250835,3,http://localhost:33143/Portfolio/Investmentpick-9,404,Not Found,Thread Group 1-2,text,false,,5404,550,10,10,http://localhost:33143/js/modern-business.js,3,0,0
1546056250836,17,http://localhost:33143/Portfolio/Investmentpick-10,200,OK,Thread Group 1-2,text,true,,55289,573,10,10,http://localhost:38431/db420c88b0ce466ba593ef6aec931ebc/browserLink,9,0,0
1546056250838,613,http://localhost:33143/Portfolio/Investmentpick,200,"Embedded resource download error:http://localhost:33143/js/modern-business.js code:404 message:Not Found, ",Thread Group 1-1,text,false,,307391,6452,10,10,http://localhost:33143/Portfolio/shareperchase,12,0,1
